train_3965,haze primary water
train_3969,agriculture cultivation haze primary water
train_4005,haze primary water
train_4018,haze primary
train_4058,agriculture haze primary
train_4059,agriculture haze primary road
train_4060,haze primary
train_4072,haze primary
train_4075,haze primary water
train_4085,agriculture haze primary water
train_4152,haze primary water
train_4155,haze primary
train_4173,haze primary
train_4177,haze primary water
train_4178,haze primary water
train_4186,haze primary water
train_4255,agriculture haze primary road
train_4269,agriculture cultivation haze primary
train_4271,habitation haze primary road
train_4276,haze primary
train_4281,haze primary road water
train_4296,haze primary
train_4347,agriculture haze primary
train_4373,haze primary water
train_4377,agriculture haze primary
train_4381,haze primary
train_4399,agriculture haze primary water
train_4405,haze primary
train_4409,haze primary
train_4431,agriculture haze primary
train_4437,agriculture haze primary road
train_4457,haze primary
train_4480,haze primary
train_4484,haze primary
train_4490,haze primary
train_4496,haze primary
train_4507,haze primary
train_4576,agriculture haze primary road water
train_4585,haze primary
train_4609,agriculture haze primary road
train_4615,haze primary
train_4624,haze primary water
train_4633,haze primary
train_4688,haze primary
train_4715,agriculture haze primary
train_4728,bare_ground haze primary water
train_4729,haze primary
train_4733,haze primary
train_4740,cultivation habitation haze primary
train_4746,haze primary
train_4767,haze primary
train_4792,agriculture haze primary
train_4800,agriculture haze primary road
train_4803,haze primary
train_4824,haze primary
train_4827,haze primary water
train_4828,habitation haze primary road
train_4870,haze primary
train_4875,haze primary
train_4906,agriculture haze primary road
train_4910,haze primary
train_4960,haze primary water
train_4969,agriculture cultivation haze primary road water
train_4973,haze primary
train_4981,agriculture cultivation haze primary
train_5009,agriculture cultivation haze primary
train_5040,haze primary water
train_5053,haze primary
train_5071,haze primary
train_5082,agriculture haze primary
train_5088,agriculture haze primary
train_5102,agriculture haze
train_5153,cultivation haze primary
train_5174,agriculture cultivation haze primary road water
train_5178,artisinal_mine haze primary
train_5181,haze primary
train_5226,haze primary road
train_5228,haze primary water
train_5245,agriculture cultivation habitation haze primary road
train_5271,haze primary
train_5272,haze primary water
train_5276,haze primary road water
train_5280,haze primary
train_5300,haze primary
train_5302,haze primary road
train_5306,haze primary
train_5371,haze primary
train_5402,agriculture haze primary
train_5419,haze primary
train_5420,haze primary water
train_5424,haze primary road water
train_5427,haze primary
train_5431,haze primary
train_5432,agriculture cultivation haze primary water
train_5456,haze primary
train_5477,haze primary
train_5490,agriculture haze primary
train_5534,agriculture haze primary road
train_5538,haze primary
train_5585,haze primary
train_5609,agriculture cultivation haze primary
train_5612,agriculture haze primary road water
train_5629,haze primary
train_5649,haze primary
train_5659,haze primary
train_5665,haze primary water
train_5698,haze primary water
train_5709,haze primary water
train_5711,haze primary
train_5772,haze primary
train_5774,haze primary
train_5788,haze primary
train_5792,haze primary
train_5801,haze primary
train_5807,haze primary
train_5826,agriculture haze primary road water
train_5847,haze primary
train_5858,haze primary water
train_5865,conventional_mine haze primary
train_5891,haze primary
train_5930,agriculture haze primary
train_5939,cultivation haze primary
train_5947,haze primary road water
train_5972,haze primary
train_5977,agriculture haze primary
train_5990,agriculture haze primary water
train_6001,agriculture haze primary
train_6027,agriculture haze primary road water
train_6034,agriculture haze primary road water
train_6046,agriculture haze primary road
train_6050,haze primary
train_6085,haze primary
train_6102,agriculture cultivation haze primary
train_6125,haze primary water
train_6133,habitation haze primary road
train_6139,haze primary
train_6149,bare_ground cultivation haze primary
train_6163,agriculture haze primary
train_6180,haze primary
train_6185,haze primary water
train_6205,haze primary
train_6215,haze primary
train_6238,haze primary
train_6239,haze primary
train_6244,haze primary water
train_6280,haze primary
train_6288,haze primary
train_6361,haze primary
train_6376,haze primary
train_6377,haze primary
train_6408,agriculture haze primary water
train_6412,agriculture cultivation habitation haze primary
train_6427,agriculture haze primary road water
train_6441,haze primary
train_6443,haze primary water
train_6449,haze primary
train_6450,agriculture cultivation haze primary
train_6468,cultivation haze primary
train_6470,haze primary
train_6490,agriculture haze primary
train_6521,haze primary
train_6526,habitation haze primary slash_burn
train_6534,agriculture haze primary
train_6535,agriculture haze primary
train_6543,haze primary
train_6567,haze primary
train_6571,haze primary water
train_6577,haze primary
train_6585,haze primary
train_6589,haze primary
train_6652,haze primary
train_6662,haze primary
train_6675,haze primary
train_6680,haze primary road water
train_6687,haze primary
train_6705,haze primary
train_6738,habitation haze primary road water
train_6740,haze primary
train_6747,haze primary water
train_6755,agriculture haze primary road
train_6792,agriculture cultivation cultivation haze primary road
train_6798,haze primary
train_6814,haze primary
train_6820,agriculture cultivation haze primary water
train_6823,haze primary
train_6835,agriculture bare_ground haze
train_6840,haze primary
train_6900,haze primary
train_6914,agriculture habitation haze primary road
train_6915,haze primary
train_6929,agriculture haze primary water
train_6937,haze primary
train_6942,haze primary road
train_6950,agriculture haze primary road
train_6965,agriculture haze primary
train_6968,agriculture bare_ground haze primary road
train_6974,haze primary
train_6984,haze primary
train_6990,haze primary water
train_6998,haze primary
train_7009,haze primary
train_7044,haze primary
train_7098,haze primary
train_7109,haze primary
train_7115,haze primary
train_7129,haze primary
train_7135,haze primary
train_7139,haze primary
train_7146,agriculture haze primary road
train_7159,haze primary
train_7160,haze primary
train_7164,haze primary
train_7177,haze primary
train_7200,haze primary
train_7203,haze primary water
train_7237,haze primary road
train_7246,agriculture haze primary water
train_7263,haze primary
train_7274,habitation haze primary road water
train_7311,agriculture cultivation haze primary
train_7324,haze primary
train_7373,haze primary
train_7407,haze primary
train_7410,haze primary
train_7413,haze primary
train_7426,haze primary
train_7452,haze primary
train_7464,haze primary
train_7534,haze primary
train_7554,haze primary
train_7580,haze primary
train_7593,agriculture haze primary water
train_7602,haze primary
train_7603,bare_ground haze primary water
train_7620,haze primary
train_7622,haze primary road water
train_7626,haze primary
train_7650,haze primary
train_7652,agriculture haze primary
train_7724,haze primary
train_7731,haze primary water
train_7806,haze primary
train_7818,agriculture habitation haze primary road
train_7831,agriculture haze primary road
train_7848,agriculture cultivation habitation haze primary road
train_7870,haze primary water
train_7873,bare_ground haze primary
train_7877,haze primary road
train_7911,haze primary
train_7919,haze primary water
train_7933,cultivation haze primary
train_7977,haze primary water
train_7989,agriculture haze primary water
train_8009,cultivation haze primary
train_8016,habitation haze primary water
train_8020,haze primary
train_8075,haze primary
train_8088,agriculture cultivation haze primary
train_8106,haze primary
train_8127,haze primary
train_8149,agriculture haze primary water
train_8150,agriculture haze primary
train_8183,haze primary water
train_8184,haze primary
train_8188,haze primary
train_8190,haze primary
train_8204,haze primary
train_8206,haze primary
train_8211,haze primary
train_8214,haze primary
train_8226,agriculture haze primary road
train_8234,agriculture haze primary
train_8241,haze primary water
train_8242,haze primary
train_8249,haze primary
train_8265,agriculture haze primary
train_8272,haze primary
train_8322,haze primary
train_8361,haze primary
train_8379,haze primary
train_8414,agriculture haze primary
train_8429,haze primary
train_8457,haze primary
train_8514,haze primary
train_8517,haze primary
train_8547,agriculture haze primary water
train_8598,haze primary
train_8629,haze primary
train_8647,haze primary
train_8653,haze primary
train_8661,bare_ground haze primary water
train_8687,haze primary
train_8703,haze primary water
train_8738,haze primary
train_8748,haze primary
train_8784,habitation haze primary road
train_8787,haze primary
train_8835,haze primary road
train_8837,haze primary water
train_8853,haze primary
train_8854,agriculture haze primary road water
train_8864,haze primary
train_8888,haze primary
train_8894,haze primary
train_8895,haze primary
train_8902,haze primary water
train_8913,agriculture haze primary water
train_8938,agriculture haze primary
train_8969,haze primary
train_8999,haze primary
train_9029,agriculture haze primary
train_9035,haze primary
train_9037,haze primary
train_9060,haze primary
train_9080,haze primary
train_9095,agriculture haze primary road
train_9097,haze primary
train_9103,agriculture haze primary
train_9104,haze primary
train_9115,haze primary water
train_9122,agriculture haze primary road
train_9123,haze primary water
train_9140,haze primary
train_9174,haze primary
train_9183,haze primary
train_9184,haze primary
train_9201,agriculture haze primary road
train_9206,haze primary
train_9222,haze primary water
train_9236,bare_ground habitation haze primary road
train_9269,agriculture haze primary water
train_9273,haze primary
train_9292,haze primary
train_9294,haze primary water
train_9316,haze primary
train_9323,haze primary
train_9328,haze primary
train_9382,agriculture haze primary road
train_9408,haze primary water
train_9417,haze primary road
train_9420,haze primary
train_9426,haze primary
train_9448,haze primary
train_9459,haze primary water
train_9472,agriculture haze primary road
train_9480,haze primary
train_9490,agriculture cultivation haze primary road
train_9496,haze primary
train_9514,haze primary water
train_9518,haze primary road water
train_9527,haze primary
train_9558,haze primary
train_9569,haze primary
train_9595,haze primary water
train_9633,haze primary
train_9654,agriculture haze primary road water
train_9667,agriculture haze primary water
train_9669,haze primary water
train_9670,habitation haze primary road
train_9687,haze primary
train_9714,haze primary road water
train_9726,haze primary
train_9729,haze primary
train_9736,agriculture habitation haze primary road
train_9738,haze primary
train_9745,haze primary
train_9817,haze primary
train_9842,haze primary road
train_9866,haze primary
train_9900,cultivation haze primary
train_9910,haze primary
train_9915,agriculture haze primary
train_9930,haze primary water
train_9944,haze primary
train_9978,haze primary water
train_9996,haze primary
train_10025,haze primary water
train_10034,haze primary
train_10041,haze primary
train_10057,agriculture haze primary
train_10089,agriculture haze primary road
train_10093,haze primary
train_10111,haze primary
train_10116,haze primary
train_10125,haze primary
train_10153,agriculture haze primary road
train_10164,haze primary
train_10188,haze primary
train_10233,haze primary
train_10234,haze primary
train_10236,agriculture haze primary
train_10257,agriculture haze primary water
train_10260,haze primary water
train_10274,haze primary
train_10277,agriculture cultivation haze primary
train_10281,haze primary water
train_10312,agriculture haze primary water
train_10354,haze primary
train_10375,haze primary
train_10382,haze primary
train_10392,haze primary water
train_10399,haze primary
train_10441,haze primary
train_10449,haze primary
train_10462,haze primary road water
train_10474,bare_ground haze primary water
train_10512,haze primary
train_10522,haze primary
train_10573,haze primary
train_10579,agriculture haze primary
train_10590,habitation haze primary road
train_10600,agriculture haze primary
train_10646,haze primary
train_10653,agriculture haze primary road selective_logging
train_10659,haze primary
train_10664,haze primary
train_10669,agriculture haze primary
train_10692,haze primary
train_10718,haze primary water
train_10721,agriculture haze primary
train_10728,haze primary water
train_10748,haze primary
train_10753,haze primary road water
train_10758,haze primary water
train_10767,agriculture cultivation habitation haze primary road
train_10775,agriculture haze primary road water
train_10784,agriculture haze primary
train_10796,haze primary
train_10834,haze primary
train_10871,haze primary
train_10911,haze primary
train_10915,agriculture cultivation haze primary
train_10944,haze primary
train_10946,agriculture haze primary
train_10951,haze primary
train_11007,haze primary
train_11024,haze primary
train_11026,haze primary
train_11038,haze primary water
train_11039,haze primary
train_11058,haze primary
train_11087,haze primary
train_11090,agriculture haze primary water
train_11128,haze primary water
train_11136,haze primary
train_11137,haze primary
train_11148,agriculture haze primary water
train_11156,haze primary
train_11164,haze primary
train_11188,haze primary
train_11219,haze primary
train_11221,haze primary
train_11225,haze primary water
train_11233,haze primary
train_11236,agriculture cultivation haze primary
train_11242,haze primary water
train_11256,haze primary
train_11272,agriculture habitation haze primary
train_11296,haze primary
train_11311,haze primary
train_11322,agriculture haze primary water
train_11329,haze primary water
train_11330,haze primary water
train_11335,agriculture haze primary road
train_11338,haze primary
train_11341,haze primary
train_11342,haze primary
train_11346,agriculture haze primary water
train_11363,agriculture haze primary road
train_11368,agriculture haze primary road water
train_11389,haze primary water
train_11409,haze primary
train_11414,haze primary water
train_11459,agriculture haze primary water
train_11505,haze primary
train_11538,haze primary
train_11621,haze primary
train_11647,haze primary
train_11650,haze primary
train_11654,haze primary
train_11674,cultivation haze primary
train_11736,haze primary
train_11765,agriculture haze primary water
train_11770,agriculture haze primary road
train_11815,agriculture bare_ground haze primary road
train_11857,haze primary
train_11874,haze primary water
train_11882,agriculture haze primary
train_11886,haze primary
train_11888,haze primary
train_11914,haze primary
train_11917,cultivation haze primary water
train_11947,haze primary
train_11961,haze primary
train_11983,haze primary
train_11998,haze primary
train_12002,agriculture cultivation haze primary
train_12003,agriculture haze primary road water
train_12014,haze primary
train_12074,haze primary
train_12092,haze primary
train_12095,cultivation habitation haze primary water
train_12098,haze primary
train_12100,haze primary
train_12105,haze primary
train_12114,agriculture haze primary
train_12123,haze primary
train_12136,agriculture haze primary
train_12149,agriculture haze primary
train_12190,haze primary
train_12203,haze primary water
train_12213,haze primary
train_12218,haze primary
train_12237,haze primary road
train_12256,haze primary
train_12285,haze primary
train_12290,haze primary blooming
train_12294,haze primary road water
train_12300,haze primary water
train_12306,haze primary
train_12323,haze primary
train_12325,haze primary
train_12337,haze primary
train_12339,haze primary
train_12340,haze primary
train_12367,haze primary
train_12370,haze primary
train_12378,agriculture haze primary
train_12400,haze primary
train_12416,haze primary
train_12420,haze primary
train_12432,agriculture cultivation haze primary
train_12451,agriculture cultivation haze primary water
train_12452,agriculture haze primary water
train_12456,haze primary
train_12469,haze primary
train_12508,haze primary
train_12511,haze primary water
train_12556,agriculture haze primary water
train_12577,agriculture haze primary road
train_12609,haze primary
train_12633,agriculture haze primary water
train_12653,haze primary
train_12664,haze primary
train_12677,agriculture haze primary road
train_12684,haze primary
train_12688,haze primary
train_12711,haze primary
train_12730,haze primary
train_12738,haze primary
train_12781,cultivation haze primary
train_12799,haze primary
train_12804,haze primary
train_12811,agriculture haze primary
train_12816,haze primary water
train_12828,haze primary
train_12874,haze primary
train_12896,agriculture haze primary
train_12912,haze primary
train_12918,haze primary water
train_12945,haze primary
train_12948,agriculture haze primary
train_12988,haze primary
train_13001,haze primary water
train_13022,agriculture habitation haze primary road
train_13023,haze primary
train_13038,agriculture cultivation haze primary
train_13077,haze primary
train_13090,haze primary
train_13103,agriculture habitation haze road
train_13106,agriculture haze primary road
train_13107,haze primary water
train_13108,haze primary
train_13118,haze primary
train_13125,agriculture haze primary
train_13139,haze primary
train_13148,haze primary
train_13168,agriculture haze primary
train_13170,haze primary
train_13178,haze primary
train_13182,haze primary
train_13191,agriculture haze primary
train_13217,haze primary water
train_13259,haze primary water
train_13307,haze primary
train_13316,cultivation haze primary water
train_13337,haze primary water
train_13367,agriculture haze primary
train_13379,haze primary
train_13388,haze primary
train_13399,haze primary
train_13414,haze primary
train_13426,bare_ground haze
train_13452,agriculture haze primary
train_13455,agriculture haze primary
train_13542,haze primary
train_13562,haze primary water
train_13579,agriculture haze primary road
train_13593,haze primary
train_13605,agriculture haze primary
train_13617,haze primary
train_13632,haze primary
train_13639,haze primary
train_13641,agriculture cultivation haze primary road
train_13654,haze primary
train_13662,haze primary
train_13696,haze primary
train_13701,haze primary
train_13716,haze primary
train_13720,haze primary
train_13727,agriculture haze primary road water
train_13733,agriculture cultivation habitation haze primary road
train_13734,haze primary
train_13757,haze primary water
train_13827,haze primary water
train_13828,haze primary
train_13846,haze primary water
train_13865,habitation haze primary
train_13891,haze primary
train_13944,agriculture haze primary
train_13953,haze primary
train_13993,agriculture cultivation haze primary
train_14004,haze primary water
train_14040,agriculture haze primary water
train_14065,haze primary water
train_14074,haze primary
train_14101,haze primary
train_14144,haze primary road water
train_14152,agriculture haze primary
train_14159,bare_ground haze primary
train_14186,haze primary road
train_14196,haze primary
train_14200,haze primary
train_14217,haze primary
train_14244,haze primary
train_14250,agriculture haze primary
train_14251,bare_ground haze primary water
train_14257,haze primary
train_14270,haze primary
train_14298,agriculture haze primary road
train_14348,haze primary
train_14354,haze primary road water
train_14362,haze primary
train_14386,agriculture haze primary water
train_14399,haze primary water
train_14408,haze primary
train_14439,haze primary
train_14446,haze primary
train_14500,haze primary road
train_14517,agriculture cultivation habitation haze primary road water
train_14525,haze primary road
train_14531,agriculture haze primary road
train_14555,agriculture haze primary
train_14566,haze primary
train_14569,haze primary
train_14581,haze primary
train_14587,habitation haze primary road water
train_14594,agriculture cultivation haze primary water
train_14601,haze primary water
train_14614,haze primary
train_14618,cultivation haze primary water
train_14629,haze primary
train_14647,haze primary
train_14648,agriculture haze primary
train_14671,haze primary road water
train_14692,haze primary
train_14700,agriculture haze primary road
train_14714,cultivation habitation haze primary
train_14725,haze primary
train_14734,haze primary
train_14740,haze primary water
train_14747,haze primary
train_14751,haze primary
train_14759,haze primary
train_14763,haze primary
train_14768,haze primary road
train_14792,haze primary
train_14816,haze primary water
train_14820,haze primary
train_14826,haze primary
train_14852,haze primary
train_14883,haze primary
train_14886,cultivation haze primary
train_14898,haze primary
train_14901,haze primary
train_14903,haze primary
train_14924,haze primary
train_14939,agriculture habitation haze primary road
train_14951,agriculture haze primary water
train_14962,haze primary
train_14967,cultivation haze primary
train_14982,haze primary
train_14984,haze primary
train_15005,haze primary
train_15011,haze primary water
train_15036,haze primary
train_15041,haze primary
train_15043,haze primary
train_15044,haze primary
train_15087,haze primary
train_15092,haze primary
train_15109,haze primary water
train_15134,habitation haze primary
train_15135,haze primary
train_15138,haze primary
train_15139,agriculture haze primary
train_15143,haze primary water
train_15153,haze primary
train_15183,haze primary
train_15202,agriculture haze primary
train_15207,haze primary water
train_15208,haze primary
train_15217,haze primary
train_15219,haze primary
train_15258,agriculture haze primary water
train_15279,agriculture haze primary
train_15280,haze primary
train_15284,haze primary
train_15294,haze primary water
train_15348,haze primary
train_15376,agriculture haze primary road
train_15394,haze primary
train_15405,haze primary
train_15413,haze primary
train_15438,agriculture cultivation haze primary road
train_15471,agriculture haze primary
train_15485,haze primary
train_15512,agriculture habitation haze primary road
train_15560,haze primary
train_15575,haze primary
train_15604,agriculture haze primary road
train_15625,haze primary water
train_15656,haze primary
train_15672,haze primary
train_15680,haze primary
train_15685,haze primary
train_15698,agriculture haze primary road
train_15727,cultivation haze primary
train_15745,haze primary water
train_15750,haze primary
train_15756,agriculture cultivation haze primary
train_15762,agriculture habitation haze primary road
train_15778,haze primary
train_15779,haze primary road water
train_15790,haze primary
train_15793,haze primary
train_15800,haze primary water
train_15813,haze primary
train_15819,haze primary
train_15833,haze primary water
train_15837,haze primary
train_15865,haze primary
train_15887,habitation haze primary road
train_15917,haze primary
train_15920,haze primary
train_15963,agriculture haze primary water
train_15989,haze primary
train_16001,haze primary
train_16003,haze primary
train_16019,haze primary
train_16030,haze primary
train_16033,agriculture cultivation haze primary
train_16041,haze primary road
train_16044,haze primary
train_16047,agriculture cultivation haze primary
train_16077,haze primary
train_16100,haze primary
train_16108,agriculture haze primary water
train_16132,agriculture haze primary road
train_16141,haze primary road
train_16145,agriculture haze primary road
train_16187,haze primary water
train_16190,agriculture haze primary road water
train_16202,haze primary
train_16209,haze primary water
train_16212,haze primary water
train_16228,haze primary water
train_16236,haze primary
train_16242,haze primary
train_16245,haze primary water
train_16247,agriculture habitation haze primary
train_16266,haze primary water
train_16279,haze primary
train_16282,haze primary
train_16301,haze primary
train_16302,agriculture haze primary
train_16352,agriculture cultivation haze primary road
train_16362,agriculture haze primary water
train_16376,agriculture haze primary water
train_16378,haze primary
train_16396,haze primary water
train_16414,haze primary
train_16426,agriculture haze primary road
train_16447,haze primary
train_16450,agriculture haze primary
train_16466,cultivation haze primary
train_16494,agriculture haze primary water
train_16502,haze primary
train_16512,haze primary water
train_16556,agriculture cultivation haze primary
train_16559,agriculture cultivation haze primary
train_16566,haze primary
train_16608,agriculture cultivation haze primary
train_16624,agriculture haze primary road water
train_16654,haze primary
train_16663,agriculture haze primary
train_16669,haze primary water
train_16670,agriculture haze primary road
train_16674,haze primary water
train_16679,haze primary water
train_16682,haze primary water
train_16685,haze primary
train_16689,haze primary
train_16697,haze primary
train_16703,haze primary
train_16712,haze water
train_16717,agriculture haze primary road
train_16736,haze primary
train_16748,agriculture cultivation haze primary
train_16755,agriculture haze primary
train_16770,haze primary
train_16778,agriculture haze primary water
train_16779,haze primary
train_16780,haze primary
train_16783,agriculture haze primary
train_16798,haze primary
train_16815,haze primary
train_16824,agriculture haze primary
train_16842,haze primary
train_16867,haze primary
train_16880,haze primary
train_16906,haze primary
train_16907,agriculture cultivation haze primary road
train_16910,haze primary water
train_16921,haze primary
train_16928,haze primary
train_16955,agriculture haze primary water
train_16958,agriculture haze primary road water
train_16973,haze primary
train_16977,haze primary road water
train_16979,haze primary water
train_17007,habitation haze primary road
train_17013,agriculture cultivation haze primary water
train_17034,haze primary
train_17040,haze primary
train_17081,haze primary
train_17108,agriculture haze primary road
train_17113,haze primary water
train_17130,haze primary road water
train_17142,agriculture haze primary water
train_17181,haze primary
train_17202,agriculture haze primary road
train_17212,haze primary
train_17226,haze primary
train_17247,haze primary
train_17263,haze primary water
train_17266,haze primary
train_17280,haze primary road
train_17288,haze primary
train_17295,haze primary
train_17304,agriculture cultivation haze primary
train_17332,haze primary
train_17348,haze primary
train_17384,haze primary
train_17408,agriculture cultivation haze primary road
train_17424,haze primary
train_17428,agriculture bare_ground haze primary
train_17469,haze primary
train_17470,agriculture haze primary
train_17473,haze primary water
train_17499,agriculture cultivation haze primary road
train_17506,agriculture haze primary water
train_17585,haze primary road
train_17593,haze primary
train_17594,haze primary
train_17603,haze primary
train_17612,haze primary
train_17614,haze primary
train_17658,haze primary
train_17660,haze primary
train_17663,haze primary
train_17674,agriculture haze primary road water
train_17704,haze primary
train_17705,haze primary
train_17706,haze primary
train_17728,haze primary
train_17748,habitation haze primary road water
train_17757,agriculture haze primary
train_17763,haze primary
